facility,flood_present,flood_pct,flood_months,exclusion_present,exclusion_pct,exclusion_suffix,likelihood_present,likelihood_mean,likelihood_max,lon,lat,HEFAS_months,HEFAS_flood_days_any,HEFAS_any_flood_any,HEFAS_level_mean,HEFAS_level_max,HEFAS_min_dist_km,AI observation
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._40,1,57.0,2022-02_2022-03_2022-04_2022-05_2022-06_2022-07,1,16.0,2022-12,1,56.9,100.0,20.241902,46.266642,,0.0,False,-0.3333333333333333,0.0,17.9,Medium likelihood. GFM positive 57% HEFAS negative 18km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._41,1,11.0,2022-03_2022-04_2022-05_2022-06_2022-07_2022-08,1,14.0,2022-12,1,42.2,100.0,20.19302,46.308487,,0.0,False,-0.3333333333333333,0.0,23.4,Medium likelihood. GFM positive 11% HEFAS negative 23km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._42,1,51.0,2022-02_2022-03_2022-04_2022-05_2022-06_2022-07_2022-08,1,5.0,2022-12,1,55.1,100.0,20.658044,46.978963,,9.0,True,-0.3046594982078853,2.0,10.5,High likelihood. GFM positive 51% HEFAS positive 10km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._5,1,46.0,2022-03_2022-04_2022-05_2022-06_2022-07,1,21.0,2022-12,1,51.2,100.0,20.231703,46.257006,,0.0,False,-0.3333333333333333,0.0,18.3,Medium likelihood. GFM positive 46% HEFAS negative 18km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._6,1,76.0,2022-02_2022-03_2022-04_2022-05_2022-06_2022-07,1,4.0,2022-12,1,64.9,100.0,20.424451,46.293831,,0.0,False,-0.3333333333333333,0.0,10.4,Medium likelihood. GFM positive 76% HEFAS negative 10km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._7,1,76.0,2022-02_2022-03_2022-04_2022-05_2022-06_2022-07,1,4.0,2022-12,1,64.9,100.0,20.424451,46.293831,,0.0,False,-0.3333333333333333,0.0,10.4,Medium likelihood. GFM positive 76% HEFAS negative 10km web: No major 2020-2023 Danube/Tisza flood headlines; possible overflag/local ponding.
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._8,1,24.0,2022-03_2022-04_2022-05_2022-06_2022-07_2022-08,1,18.0,2022-12,1,46.8,100.0,20.183815,46.31383,,0.0,False,-0.3333333333333333,0.0,24.3,Medium likelihood. GFM positive 24% HEFAS negative 24km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._9,1,46.0,2022-03_2022-04_2022-05_2022-06_2022-07_2022-08,1,27.0,2022-12,1,52.7,100.0,20.254609,46.24638,,0.0,False,-0.3333333333333333,0.0,16.2,Medium likelihood. GFM positive 46% HEFAS negative 16km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._Algy_-1009H_CH_termel__k_t,1,16.0,2022-03_2022-04_2022-05_2022-07_2022-08,1,19.0,2022-12,1,40.6,99.0,20.181522,46.297088,,0.0,False,-0.3333333333333333,0.0,23.5,Medium likelihood. GFM positive 16% HEFAS negative 24km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._Algy_-1011H_CH_termel__k_t,1,31.0,2022-03_2022-04_2022-05_2022-06_2022-07_2022-08,1,26.0,2022-12,1,46.5,100.0,20.124803,46.182737,,0.0,False,0.0,0.0,15.1,Medium likelihood. GFM positive 31% HEFAS negative 15km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._Algy_-192_CH_termel__k_t,1,16.0,2022-03_2022-04_2022-05_2022-07_2022-08,1,19.0,2022-12,1,40.9,100.0,20.183993,46.293395,,0.0,False,-0.3333333333333333,0.0,23.2,Medium likelihood. GFM positive 16% HEFAS negative 23km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._Algy_-550_CH_termel__k_t,1,17.0,2022-03_2022-04_2022-05_2022-07_2022-08,1,17.0,2022-12,1,42.0,99.0,20.181897,46.300884,,0.0,False,-0.3333333333333333,0.0,23.7,Medium likelihood. GFM positive 17% HEFAS negative 24km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._Algy_-_11_CH_termel__k_t,1,52.0,2022-02_2022-03_2022-04_2022-05_2022-06_2022-07_2022-08,1,3.0,2022-12,1,60.7,100.0,20.273063,46.273143,,0.0,False,-0.3333333333333333,0.0,16.1,Medium likelihood. GFM positive 52% HEFAS negative 16km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._Batt-K-151_CH_termel__k_t,1,38.0,2022-02_2022-03_2022-04_2022-05_2022-06_2022-07_2022-08,1,8.0,2022-12,1,51.7,100.0,21.079184,46.268912,,19.0,True,-0.2983230926779314,2.0,22.2,High likelihood. GFM positive 38% HEFAS positive 22km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._Ferencsz_ll_s-66_F-66_CH_termel__k_t,1,97.0,2022-02_2022-03_2022-04_2022-05_2022-06_2022-07_2022-08,0,0.0,2022-12,1,85.5,100.0,20.329301,46.170377,,0.0,False,-0.3333333333333333,0.0,10.4,Medium likelihood. GFM positive 97% HEFAS negative 10km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._H_dmez_v_s_rhely-1_CH_kutat_f_r_s,1,13.0,2022-03_2022-04_2022-05_2022-07,1,33.0,2022-12,1,38.1,100.0,20.222058,46.401192,,0.0,False,-0.3333333333333333,0.0,28.4,Medium likelihood. GFM positive 13% HEFAS negative 28km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Rt.-_KTD_GY_ll.,1,74.0,2022-02_2022-03_2022-04_2022-05_2022-07,1,1.0,2022-12,1,65.8,100.0,20.504673,46.272548,,0.0,False,-0.3333333333333333,0.0,8.7,Medium likelihood. GFM positive 74% HEFAS negative 9km web: No major 2020-2023 Danube/Tisza flood headlines; possible overflag/local ponding.
MOL_Magyar_Olaj-_s_G_zipari_Rt._0,1,85.0,2022-02_2022-03_2022-04_2022-05_2022-06_2022-07_2022-08,1,1.0,2022-12,1,68.2,100.0,20.460012,46.29322,,0.0,False,-0.3333333333333333,0.0,10.1,Medium likelihood. GFM positive 85% HEFAS negative 10km web: No major 2020-2023 Danube/Tisza flood headlines; possible overflag/local ponding.
MOL_Magyar_Olaj-_s_G_zipari_Rt._1,1,22.0,2022-03_2022-04_2022-05_2022-07,1,25.0,2022-12,1,42.1,100.0,20.201545,46.276464,,0.0,False,-0.3333333333333333,0.0,21.2,Medium likelihood. GFM positive 22% HEFAS negative 21km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Rt._SZT2_gy_jt__llom_s,1,14.0,2022-04_2022-05_2022-07_2022-08,1,19.0,2022-12,1,40.6,100.0,20.187272,46.28928,,0.0,False,-0.3333333333333333,0.0,22.8,Medium likelihood. GFM positive 14% HEFAS negative 23km web: no specific flood news found for this year
MOL_Nyrt.,1,41.0,2022-01_2022-02_2022-03_2022-04_2022-05_2022-06_2022-07_2022-08,1,3.0,2022-12,1,52.8,100.0,20.718215,47.514966,,261.0,True,0.4756187062638675,2.0,14.0,High likelihood. GFM positive 41% HEFAS positive 14km web: No major 2020-2023 Danube/Tisza flood headlines; possible overflag/local ponding.
MOSAIC_FERTILIZER_LLC_UNCLE_SAM_PLANT,1,2.0,2022-03_2022-10,1,28.0,2022-12,1,19.8,79.0,-90.769091,30.019608,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 2% HEFAS negative ?km web: no specific flood news found for this year
MOSAIC_PHOSPHATES_CO_FAUSTINA_PLANT,0,0.0,,1,50.0,2022-12,1,21.2,49.0,-90.91475,30.084994,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MPC_ALASKA_TERMINAL_CO_LLC-_NORTH_POLE,1,8.0,2022-05_2022-06_2022-08_2022-09_2022-10,1,36.0,2022-12,1,29.1,100.0,-147.348356,64.737227,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 8% HEFAS negative ?km web: no specific flood news found for this year
MPLX_TERMINALS_LLC_-_BAY_CITY_MI_TERMINAL,0,0.0,,1,46.0,2022-12,1,16.8,49.0,-83.865503,43.618565,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MPLX_TERMINALS_LLC_-_CHARLESTON_WV_TERMINAL,0,0.0,,1,87.0,2022-12,1,5.2,49.0,-81.644696,38.350346,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MPLX_TERMINALS_LLC_-_COVINGTON_KY_TERMINAL,0,0.0,,1,83.0,2022-12,1,11.8,49.0,-84.499718,39.052575,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MPLX_TERMINALS_LLC_-_KENOVA_WV_TERMINAL,1,1.0,2022-02_2022-05,1,80.0,2022-12,1,11.2,99.0,-82.587911,38.405556,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific flood news found for this year
MPLX_TERMINALS_LLC_-_LOUISVILLE_ALGON_KY_TERMINAL,0,0.0,2022-01,1,58.0,2022-12,1,14.8,87.0,-85.829679,38.230723,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MPLX_TERMINALS_LLC_-_LOUISVILLE_KRAMERS_KY_TERMINAL,0,0.0,,1,65.0,2022-12,1,16.0,49.0,-85.848931,38.204734,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MPLX_TERMINALS_LLC_-_MARIETTA_OH_TERMINAL,0,0.0,,1,73.0,2022-12,1,7.4,49.0,-81.4946,39.380458,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MPLX_TERMINALS_LLC_-_MIDLAND_PA_TERMINAL,0,0.0,,1,82.0,2022-12,1,6.9,49.0,-80.441699,40.630029,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MPLX_TERMINALS_LLC_-_MONTGOMERY_AL_TERMINAL,0,0.0,,1,75.0,2022-12,1,13.5,49.0,-86.385752,32.352105,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MPLX_TERMINALS_LLC_-_NASHVILLE_BORDEAUX_TN_TERMINAL,0,0.0,2022-02,1,79.0,2022-12,1,11.6,96.0,-86.833294,36.1844,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MPLX_TERMINALS_LLC_-_NASHVILLE_DOWNTOWN_TN_TERMINAL,0,0.0,,1,79.0,2022-12,1,9.6,49.0,-86.774248,36.169589,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MPLX_TERMINALS_LLC_-_STEUBENVILLE_OH_TERMINAL,0,0.0,,1,81.0,2022-12,1,5.9,49.0,-80.627389,40.399884,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MT._AIRY_TERMINAL_LLC,0,0.0,2022-04_2022-06_2022-07_2022-08,1,44.0,2022-12,1,18.4,100.0,-90.643921,30.053953,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MULTI-CHEM_GROUP-GARDEN_CITY,1,7.0,2022-05_2022-07_2022-10,1,9.0,2022-12,1,50.1,100.0,-100.926188,37.989395,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 7% HEFAS negative ?km web: no specific flood news found for this year
MULTI-CHEM_GROUP_GEISMAR_LA_FACILITY,0,0.0,2022-03_2022-04_2022-05_2022-06_2022-07_2022-08_2022-09_2022-10_2022-11_2022-12,1,66.0,2022-12,1,17.4,96.0,-91.023648,30.228926,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MULTI-CHEM_GROUP_LLC,0,0.0,,1,74.0,2022-12,1,16.8,49.0,-109.241931,41.57001,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MUSKOGEE_GENERATING_STATION,0,0.0,2022-05_2022-06_2022-07_2022-08,1,34.0,2022-12,1,19.8,98.0,-95.287397,35.76059,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
M_L_KAPP_GENERATING_STATION,0,0.0,,1,54.0,2022-12,1,15.1,49.0,-90.234069,41.807699,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MacKenzie_Highway_Station,1,44.0,2022-01_2022-02_2022-03_2022-04_2022-05_2022-06_2022-07_2022-08_2022-10_2022-11_2022-12,1,37.0,2022-12,1,53.8,100.0,-121.347661,61.861704,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 44% HEFAS negative ?km web: No clear local flood reports for this year; possible ice-jam/ponding.
Magnolia_Landfill,0,0.0,2022-10,1,80.0,2022-12,1,14.4,82.0,-91.991866,32.478437,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Magyar_Suzuki_Zrt.,1,1.0,2022-03_2022-04,1,55.0,2022-12,1,25.7,100.0,18.745859,47.768847,,6.0,True,-0.3091397849462365,4.0,3.4,High likelihood. GFM positive 1% HEFAS positive 3km web: no specific flood news found for this year
Marten_Hills_Sour_Gas_Plant_12-18-076-25W4,0,0.0,,1,79.0,2022-12,1,23.0,49.0,-117.891637,55.585578,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Masson-Angers,1,19.0,2022-03_2022-04_2022-12,1,38.0,2022-12,1,36.4,100.0,-75.38671,45.550293,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 19% HEFAS negative ?km web: no specific flood news found for this year
McMeekin,0,0.0,2022-05,1,56.0,2022-12,1,7.1,100.0,-81.217784,34.053331,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Mercedes-Benz_Mercedes-Benz._Werk_Hamburg_0,0,0.0,,1,67.0,2022-12,1,17.2,49.0,9.926507,53.475784,,15.0,True,0.0169184161119645,4.0,8.3,Medium likelihood. GFM negative 0% HEFAS positive 8km web: no specific flood news found for this year
Mercedes-Benz_Mercedes-Benz._Werk_Hamburg_1,0,0.0,,1,67.0,2022-12,1,17.2,49.0,9.926507,53.475784,,15.0,True,0.0169184161119645,4.0,8.3,Medium likelihood. GFM negative 0% HEFAS positive 8km web: no specific flood news found for this year
Mercedes_Benz_AG_Werk_Bremen_0,0,0.0,,1,61.0,2022-12,1,17.2,49.0,8.907666,53.064017,,10.0,True,0.0370967741935483,3.0,3.6,Medium likelihood. GFM negative 0% HEFAS positive 4km web: no specific flood news found for this year
Mercedes_Benz_AG_Werk_Bremen_1,0,0.0,,1,61.0,2022-12,1,17.2,49.0,8.907666,53.064017,,10.0,True,0.0370967741935483,3.0,3.6,Medium likelihood. GFM negative 0% HEFAS positive 4km web: no specific flood news found for this year
Mercedes_Benz_AG_Werk_Rastatt._PKW-Werk_0,0,0.0,,1,60.0,2022-12,1,17.6,49.0,8.183274,48.859308,,2.0,True,0.0037037037037037,2.0,9.5,Medium likelihood. GFM negative 0% HEFAS positive 10km web: no specific flood news found for this year
Mercedes_Benz_AG_Werk_Rastatt._PKW-Werk_1,0,0.0,,1,60.0,2022-12,1,17.6,49.0,8.183274,48.859308,,2.0,True,0.0037037037037037,2.0,9.5,Medium likelihood. GFM negative 0% HEFAS positive 10km web: no specific flood news found for this year
Merck_KGaA,1,1.0,2022-05,1,39.0,2022-12,1,21.3,90.0,8.481883,49.767548,,26.0,True,0.0575268817204301,3.0,11.3,High likelihood. GFM positive 1% HEFAS positive 11km web: no specific flood news found for this year
Michelin_Reifenwerke_AG_Co._KGaA,1,2.0,2022-04_2022-05,1,65.0,2022-12,1,19.5,92.0,7.888067,49.858,,0.0,False,0.0,0.0,1.7,Medium likelihood. GFM positive 2% HEFAS negative 2km web: no specific flood news found for this year
MidAmerican_Energy_Company,0,0.0,,1,77.0,2022-12,1,12.5,49.0,-93.626079,41.587611,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MidAmerican_Energy_Company_-_Bettendorf_LNG,0,0.0,,1,48.0,2022-12,1,11.0,49.0,-90.450651,41.544469,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MidAmerican_Energy_Company_Local_Natural_Gas_Distribution_Company_-_Illinois,0,0.0,,1,77.0,2022-12,1,12.5,49.0,-93.626079,41.587611,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MidAmerican_Energy_Company_Local_Natural_Gas_Distribution_Company_-_Nebraska,0,0.0,,1,77.0,2022-12,1,12.5,49.0,-93.626079,41.587611,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MidAmerican_Energy_Company_Local_Natural_Gas_Distribution_Company_-_South_Dakota,0,0.0,,1,77.0,2022-12,1,12.5,49.0,-93.626079,41.587611,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MidAmerican_Energy_Local_Gas_Distribution_Company,0,0.0,,1,77.0,2022-12,1,12.5,49.0,-93.626079,41.587611,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Mifa_Aluminium_B.V.,1,1.0,2022-01_2022-02_2022-03_2022-04_2022-05_2022-06_2022-07_2022-08_2022-09_2022-10_2022-11_2022-12,1,62.0,2022-12,1,18.4,93.0,6.155225,51.385791,,0.0,False,-2.0,-2.0,2.3,Medium likelihood. GFM positive 1% HEFAS negative 2km web: no specific flood news found for this year
Milam_Recycling_and_Disposal_Facility,0,0.0,,1,51.0,2022-12,1,18.0,49.0,-90.124955,38.654984,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Mitsue_Compressor_Station_11-30-072-04W5,0,0.0,,1,3.0,2022-12,1,11.3,49.0,-114.607693,55.266803,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Mitsue_FST,0,0.0,,0,0.0,2022-12,1,9.8,49.0,-114.588284,55.258276,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Mitsue_OB_14-30-72-04W5,0,0.0,,1,3.0,2022-12,1,10.8,49.0,-114.607813,55.26559,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Mitsue_Oil_SWB_02-26-074-06W5,0,0.0,,1,86.0,2022-12,1,8.5,49.0,-114.807112,55.432779,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Mitsue_Sour_GP_10-30-72-4W5,0,0.0,,1,2.0,2022-12,1,10.9,49.0,-114.601366,55.265658,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Mitsue_WPlant_02_10-30-72-4W5,0,0.0,,1,2.0,2022-12,1,11.3,49.0,-114.601208,55.266784,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Mondi_Inncoat_GmbH,0,0.0,,1,36.0,2022-12,1,21.3,49.0,12.124476,47.795226,,7.0,True,0.0163679808841099,3.0,5.5,Medium likelihood. GFM negative 0% HEFAS positive 6km web: no specific flood news found for this year
Monroe,0,0.0,,1,75.0,2022-12,1,13.1,49.0,-92.127782,32.527801,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Morrisburg_Plant,0,0.0,,1,54.0,2022-12,1,12.7,49.0,-75.158269,44.913621,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Mosaic_Uncle_Sam_Facility,1,2.0,2022-03_2022-10,1,27.0,2022-12,1,20.0,79.0,-90.769969,30.020035,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 2% HEFAS negative ?km web: no specific flood news found for this year
Muskogee,1,1.0,2022-05_2022-06_2022-07_2022-08,1,30.0,2022-12,1,20.8,98.0,-95.284743,35.7617,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific flood news found for this year
Mustang,0,0.0,,1,50.0,2022-12,1,16.9,49.0,-97.673339,35.471087,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NALCO_COMPANY-ROCK_SPRINGS,0,0.0,,1,58.0,2022-12,1,24.4,49.0,-109.297682,41.55176,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NALCO_CO_0,0,0.0,,1,41.0,2022-12,1,19.0,49.0,-90.630971,30.048633,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NALCO_CO_1,1,2.0,2022-03_2022-04_2022-05,1,59.0,2022-12,1,23.0,94.0,-91.236785,30.418993,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 2% HEFAS negative ?km web: no specific flood news found for this year
NATIONAL_PIPE_PLASTICS_INC.,0,0.0,,1,70.0,2022-12,1,9.7,49.0,-76.075128,42.097729,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NELSON_DEWEY_GENERATING_STATIO_N,0,0.0,,1,68.0,2022-12,1,11.4,49.0,-91.008356,42.72288,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NEPTUNE_TECHNOLOGY_GROUP_INC,0,0.0,,1,91.0,2022-12,1,7.6,49.0,-85.894662,32.523582,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NESTLE_PURINA_PETCARE_0,0,0.0,2022-02,1,84.0,2022-12,1,9.8,83.0,-82.01192,39.940285,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NESTLE_PURINA_PETCARE_1,0,0.0,2022-02,1,55.0,2022-12,1,15.4,49.0,-94.868153,39.725767,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NESTLE_PURINA_PETCARE_2,0,0.0,2022-02,1,84.0,2022-12,1,9.8,83.0,-82.01192,39.940285,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NESTLE_PURINA_PETCARE_CO_0,0,0.0,,1,56.0,2022-12,1,16.0,49.0,-90.240799,41.823626,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NESTLE_PURINA_PETCARE_CO_1,1,3.0,2022-02,1,31.0,2022-12,1,20.8,82.0,-94.890623,39.720055,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 3% HEFAS negative ?km web: no specific flood news found for this year
NESTLE_PURINA_PETCARE_CO_2,0,0.0,,1,56.0,2022-12,1,16.0,49.0,-90.240799,41.823626,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NESTLE_PURINA_PETCARE_CO_3,1,3.0,2022-02,1,31.0,2022-12,1,20.8,82.0,-94.890623,39.720055,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 3% HEFAS negative ?km web: no specific flood news found for this year
NESTLE_PURINA_PETCARE_CO_4,0,0.0,,1,56.0,2022-12,1,16.0,49.0,-90.240799,41.823626,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NESTLE_PURINA_PETCARE_CO_5,1,3.0,2022-02,1,31.0,2022-12,1,20.8,82.0,-94.890623,39.720055,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 3% HEFAS negative ?km web: no specific flood news found for this year
NESTLE_PURINA_PETCARE_CO_DAVENPORT_FACTORY_0,0,0.0,,1,55.0,2022-12,1,13.9,49.0,-90.608182,41.514553,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NESTLE_PURINA_PETCARE_CO_DAVENPORT_FACTORY_1,0,0.0,,1,55.0,2022-12,1,13.9,49.0,-90.608182,41.514553,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NESTLE_PURINA_PETCARE_CO_DAVENPORT_FACTORY_2,0,0.0,,1,55.0,2022-12,1,13.9,49.0,-90.608182,41.514553,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NEVIS_06-22-039-22W4,1,15.0,2022-02_2022-06_2022-09_2022-10_2022-11_2022-12,1,56.0,2022-12,1,32.3,100.0,-113.06022,52.280195,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 15% HEFAS negative ?km web: no specific flood news found for this year
NEW_ORLEANS_SHIPYARD,0,0.0,,1,75.0,2022-12,1,20.4,49.0,-90.230622,29.945669,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NGPL_Station_342_Johnson_s_Bayou._LA,0,0.0,,1,14.0,2022-12,1,24.1,49.0,-93.753751,29.803511,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NORTHEAST_GENERATING_STATION,0,0.0,,1,60.0,2022-12,1,13.2,49.0,-94.559518,39.1235,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NORTHWEST_HARDWOODS,1,2.0,2022-10_2022-11_2022-12,1,32.0,2022-12,1,18.9,100.0,-123.029388,49.140371,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 2% HEFAS negative ?km web: no specific flood news found for this year
NORTHWEST_PIPELINE_GP_SUMAS_C_S,1,2.0,2022-12,1,8.0,2022-12,1,31.8,86.0,-122.221312,49.001012,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 2% HEFAS negative ?km web: no specific flood news found for this year
NORTHWEST_PIPE_CO_0,0,0.0,,1,72.0,2022-12,1,8.1,49.0,-81.684157,39.25237,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NORTHWEST_PIPE_CO_1,0,0.0,,1,52.0,2022-12,1,18.4,49.0,-93.725691,32.519664,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
NORTH_AMERICAN_GALVANIZING_COMPANY_-WHEELING,0,0.0,,1,84.0,2022-12,1,7.2,49.0,-80.734397,40.015422,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
