facility,flood_present,flood_pct,flood_months,exclusion_present,exclusion_pct,exclusion_suffix,likelihood_present,likelihood_mean,likelihood_max,lon,lat,HEFAS_months,HEFAS_flood_days_any,HEFAS_any_flood_any,HEFAS_level_mean,HEFAS_level_max,HEFAS_min_dist_km,AI observation
KAWASAKI_RAIL_CAR_INC_0,0,0.0,,1,57.0,2019-12,1,4.0,49.0,-73.90008,40.936572,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KAWASAKI_RAIL_CAR_INC_1,0,0.0,,1,57.0,2019-12,1,4.0,49.0,-73.90008,40.936572,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KEEBLER_CO,1,6.0,2019-01_2019-02,1,70.0,2019-12,1,17.1,100.0,-84.393802,39.138845,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 6% HEFAS negative ?km web: no specific 2019 flood news found
KELLOGG_CO,0,0.0,,1,59.0,2019-12,1,14.6,49.0,-94.624128,39.146588,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KEYSTONE_FOODS_LLC_-_ALABAMA_DIV,0,0.0,,1,77.0,2019-12,1,10.2,49.0,-86.073249,33.965457,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KH_Coushatta_Gas_Treating_Facility_Coushatta._LA,1,5.0,2019-01_2019-08,1,21.0,2019-12,1,25.1,100.0,-93.492218,32.1116,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 5% HEFAS negative ?km web: no specific 2019 flood news found
KH_Plantation_Central_Gas_Treating_Facility_Coushatta._LA,0,0.0,2019-01_2019-05,1,35.0,2019-12,1,24.3,90.0,-93.487309,32.194048,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KH_Plantation_South_Gas_Treating_Facility_Coushatta._LA,0,0.0,2019-01_2019-05,1,36.0,2019-12,1,24.0,90.0,-93.486686,32.194021,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KILLARK_A_DVISION_OF_HUBBELL,0,0.0,2019-06,1,77.0,2019-12,1,12.8,82.0,-90.455742,38.55044,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KILLEN_STATION,0,0.0,,1,71.0,2019-12,1,6.3,49.0,-83.480353,38.690302,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KIMBERLY-CLARK_CORP_MARINETTE,0,0.0,2019-03,1,64.0,2019-12,1,18.3,100.0,-87.649791,45.104827,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KIMBERLY_CLARK_SNC,0,0.0,,1,68.0,2019-12,1,14.3,49.0,1.114007,49.405419,,0.0,False,-1.488231780167264,-1.0,20.7,Low likelihood. GFM negative 0% HEFAS negative 21km web: no specific 2019 flood news found
KIMEA_C-86-H,0,0.0,,1,41.0,2019-12,1,20.2,49.0,-121.073,59.655571,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KINGSFORD_MANUFACTURING_CO,0,0.0,,1,49.0,2019-12,1,26.1,49.0,-122.980353,44.063369,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KIRTLAND_CONCRETE,0,0.0,2019-01,1,64.0,2019-12,1,17.4,70.0,-122.963935,42.428385,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KMA_MANUFACTURING_LLC_0,0,0.0,,1,83.0,2019-12,1,5.4,49.0,-80.338666,40.679705,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KMA_MANUFACTURING_LLC_1,0,0.0,,1,83.0,2019-12,1,5.4,49.0,-80.338666,40.679705,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KMTP_Station_581_Markham._TX,1,20.0,2019-06_2019-08_2019-09_2019-12,1,13.0,2019-12,1,38.5,100.0,-96.15622,28.995617,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 20% HEFAS negative ?km web: no specific 2019 flood news found
KNIFE_RIVER_CORP_N_CENTRAL_BAXTER,0,0.0,,1,50.0,2019-12,1,24.0,49.0,-94.239187,46.349215,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KNIFE_RIVER_LITTLE_FALLS_SOUTH_READY_MIX,1,2.0,2019-11,1,27.0,2019-12,1,26.4,96.0,-94.363302,45.956987,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 2% HEFAS negative ?km web: no specific 2019 flood news found
KNIFE_RIVER_PLANT_5,0,0.0,2019-01_2019-04,1,2.0,2019-12,1,29.1,96.0,-96.540824,42.473707,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KNIFE_RIVER_SPOKANE_PRESTRESS,0,0.0,,1,60.0,2019-12,1,16.2,49.0,-117.336311,47.665502,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KNOWLTON_TECHNOLOGIES_LLC,0,0.0,,1,86.0,2019-12,1,14.2,49.0,-75.906509,43.975321,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KOMATSU_AMERICA_CORP_0,0,0.0,,1,50.0,2019-12,1,5.6,49.0,-89.561839,40.708383,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KOMATSU_AMERICA_CORP_1,0,0.0,,1,50.0,2019-12,1,5.6,49.0,-89.561839,40.708383,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KOSMOS_CEMENT_CO_LLC,1,1.0,2019-02_2019-06,1,64.0,2019-12,1,12.8,100.0,-85.905926,38.03466,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
KRAFT_FOODS_GROUP_INC_DAVENPORT,0,0.0,,1,56.0,2019-12,1,12.7,49.0,-90.59301,41.519654,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KRAFT_HEINZ_FOODS_CO,0,0.0,,1,70.0,2019-12,1,10.0,49.0,-81.869651,40.249849,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
KRAFT_HEINZ_FOOD_CO,1,1.0,2019-11,1,34.0,2019-12,1,25.8,78.0,-116.957159,44.033049,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
KRAFT_STEAM_ELECTRIC_GENERATING_PLANT,0,0.0,,1,65.0,2019-12,1,17.0,49.0,-81.145216,32.149415,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
K_S_Minerals_and_Agriculture_GmbH,1,7.0,2019-01_2019-03_2019-05_2019-06,1,17.0,2019-12,1,31.8,100.0,6.550902,51.614395,,0.0,False,0.0,0.0,5.2,Medium likelihood. GFM positive 7% HEFAS negative 5km web: no specific 2019 flood news found
Kandelium_GmbH,0,0.0,2019-04,1,7.0,2019-12,1,11.6,89.0,7.314669,50.511138,,2.0,True,0.0017921146953405,2.0,8.3,Medium likelihood. GFM negative 0% HEFAS positive 8km web: no specific 2019 flood news found
Karr_14-05-064-02W6_SWB_102_13-01,0,0.0,2019-03,1,89.0,2019-12,1,12.8,86.0,-118.267924,54.514256,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
Kaybob_Oil_SWB_01-32-058-19W5,0,0.0,,1,77.0,2019-12,1,17.0,49.0,-116.779152,54.052069,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
Kemira_Chemie_GesmbH,0,0.0,,1,48.0,2019-12,1,18.7,49.0,15.632076,48.40802,,0.0,False,0.0,0.0,13.0,Low likelihood. GFM negative 0% HEFAS negative 13km web: no specific 2019 flood news found
Kemira_Oyj._Harjavallan_tehtaat,0,0.0,2019-01,1,52.0,2019-12,1,18.9,79.0,22.115784,61.325426,,0.0,False,-1.75,-1.0,39.1,Low likelihood. GFM negative 0% HEFAS negative 39km web: no specific 2019 flood news found
Kimberly-Clark_GmbH,0,0.0,2019-05,1,52.0,2019-12,1,19.3,93.0,7.582076,50.393293,,1.0,True,0.0017921146953405,2.0,4.2,Medium likelihood. GFM negative 0% HEFAS positive 4km web: no specific 2019 flood news found
Knorr-Bremse_Systeme_f_r_Nutzfahrzeuge_GmbH._Standort_Aldersbach,1,6.0,2019-01_2019-04_2019-05,1,46.0,2019-12,1,27.0,98.0,13.091856,48.592148,,10.0,True,0.03584229390681,3.0,4.5,High likelihood. GFM positive 6% HEFAS positive 4km web: no specific 2019 flood news found
Koenig_Bauer_Gie_erei_GmbH,0,0.0,,1,87.0,2019-12,1,12.8,49.0,9.881012,49.808093,,1.0,True,0.0026881720430107,3.0,3.5,Medium likelihood. GFM negative 0% HEFAS positive 4km web: no specific 2019 flood news found
Kraft,0,0.0,,1,64.0,2019-12,1,16.9,49.0,-81.145813,32.14861,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
Kyger_Creek,1,1.0,2019-02_2019-09_2019-10,1,67.0,2019-12,1,12.2,89.0,-82.128046,38.916133,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
L-3_POWER_PARAGON_INC,0,0.0,,1,51.0,2019-12,1,18.2,49.0,-117.899255,33.818134,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
LAKE_ROAD_STATION,1,2.0,2019-03,1,44.0,2019-12,1,20.1,99.0,-94.875818,39.72525,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 2% HEFAS negative ?km web: no specific 2019 flood news found
LANXESS_CORP,0,0.0,2019-05,1,56.0,2019-12,1,10.2,87.0,-89.721322,40.565889,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
LANXESS_CORP_NEVILLE_ISLAND,0,0.0,,1,82.0,2019-12,1,6.1,49.0,-80.111711,40.507848,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
LANXESS_Deutschland_GmbH,0,0.0,,1,61.0,2019-12,1,20.1,49.0,6.982471,51.015032,,9.0,True,0.0197132616487455,2.0,8.8,Medium likelihood. GFM negative 0% HEFAS positive 9km web: no specific 2019 flood news found
LCI_-_039B,0,0.0,,1,45.0,2019-12,1,13.9,49.0,-86.157593,41.658217,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
LEAR_CORP,0,0.0,,1,87.0,2019-12,1,7.5,49.0,-81.992164,39.967739,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
LEBANON_CRUSHED_STONE_PIKE_INDUSTRIES_INC,0,0.0,2019-04,1,86.0,2019-12,1,8.9,80.0,-72.326961,43.61783,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
LEGGETT_PLATT_INC_0,0,0.0,,1,60.0,2019-12,1,6.0,49.0,-76.137863,41.110657,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
LEGGETT_PLATT_INC_1,1,25.0,2019-01_2019-02_2019-03_2019-04_2019-05_2019-06_2019-07_2019-08_2019-10_2019-11_2019-12,1,19.0,2019-12,1,43.0,100.0,-89.583783,37.240379,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 25% HEFAS negative ?km web: no specific 2019 flood news found
LEVIAT,0,0.0,2019-01_2019-02_2019-03_2019-04,1,63.0,2019-12,1,22.0,86.0,-122.671787,45.267326,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
LIBERTY_LIEGE_DUDELANGE_-_Tilleur_DLC,0,0.0,,1,85.0,2019-12,1,9.6,49.0,5.5325,50.613388,,3.0,True,-1.3250768049155146,5.0,4.6,Medium likelihood. GFM negative 0% HEFAS positive 5km web: no specific 2019 flood news found
LIPPERT_COMPONENTS_INC,0,0.0,,1,53.0,2019-12,1,14.2,49.0,-85.922936,41.684443,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
LM_WIND_POWER_BLADES_USA_INC,1,6.0,2019-05_2019-06,1,37.0,2019-12,1,27.6,100.0,-92.18192,34.707063,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 6% HEFAS negative ?km web: no specific 2019 flood news found
LM_WIND_POWER_TCA,0,0.0,,1,46.0,2019-12,1,14.1,49.0,-89.919412,30.024986,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
LNVA-NORTH_REGIONAL_TREATMENT_PLANT_0,0,0.0,,1,68.0,2019-12,1,13.2,49.0,-94.06106,30.063456,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
LNVA-NORTH_REGIONAL_TREATMENT_PLANT_1,0,0.0,,1,68.0,2019-12,1,13.2,49.0,-94.06106,30.063456,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
LOCKHEED_MARTIN_RMS,0,0.0,,1,83.0,2019-12,1,7.4,49.0,-76.224141,42.09538,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
LOUISVILLE_GAS_ELECTRIC_CO._-_MILL_CREEK_STATION,0,0.0,,1,59.0,2019-12,1,13.0,49.0,-85.907541,38.050096,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
LOUISVILLE_GAS_ELECTRIC_CO._-_TRIMBLE_COUNTY_STATION,0,0.0,2019-02,1,73.0,2019-12,1,6.8,87.0,-85.411634,38.584729,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
LOUISVILLE_GAS_ELECTRIC_CO_-_CANE_RUN_STATION,1,1.0,2019-02,1,64.0,2019-12,1,13.5,96.0,-85.886864,38.181532,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
LOVELAND_PRODUCTS,1,1.0,2019-03,1,27.0,2019-12,1,31.0,95.0,-104.779719,40.449773,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
LUBRIZOL_ADVANCED_MATERIALS_INC,1,10.0,2019-01_2019-02_2019-03_2019-04_2019-05_2019-06_2019-10_2019-12,1,59.0,2019-12,1,23.5,100.0,-88.325543,37.04625,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 10% HEFAS negative ?km web: no specific 2019 flood news found
LUBRIZOL_CORP,1,1.0,2019-02_2019-03,1,53.0,2019-12,1,19.5,96.0,-75.422809,39.7639,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
LYDALL_PERFORMANCE_MATERIALS,1,1.0,2019-02,1,84.0,2019-12,1,10.4,87.0,-76.426355,43.354367,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
LYDALL_THERMAL_ACOUSTICAL_INC,0,0.0,,1,76.0,2019-12,1,11.3,49.0,-73.692479,42.742217,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
LYONDELL_CHIMIE_SAS,0,0.0,,1,26.0,2019-12,1,14.9,49.0,4.860211,43.420095,,0.0,False,-1.4836021505376344,-1.0,44.1,Low likelihood. GFM negative 0% HEFAS negative 44km web: no specific 2019 flood news found
Labadie,1,21.0,2019-03_2019-04_2019-05_2019-06_2019-07_2019-08_2019-09_2019-10,1,38.0,2019-12,1,36.4,100.0,-90.835994,38.558295,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 21% HEFAS negative ?km web: no specific 2019 flood news found
Lewis_Clark,0,0.0,,1,24.0,2019-12,1,20.7,49.0,-104.156886,47.678817,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
Lieberman_Power_Plant,0,0.0,,1,46.0,2019-12,1,5.1,49.0,-93.959769,32.704685,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
Lindbergh_Cavern,0,0.0,,1,72.0,2019-12,1,21.2,49.0,-110.644781,53.866865,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
Lindemans_Karadoc_Winery,0,0.0,,1,21.0,2019-12,1,38.0,49.0,142.273009,-34.31961,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
Little_Gypsy,1,9.0,2019-01_2019-02_2019-03_2019-04_2019-05_2019-06_2019-07_2019-08_2019-11_2019-12,1,47.0,2019-12,1,21.4,100.0,-90.461111,30.003222,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 9% HEFAS negative ?km web: no specific 2019 flood news found
Longford,0,0.0,2019-11,1,36.0,2019-12,1,23.9,90.0,147.116088,-41.58907,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
Lycium,0,0.0,,1,100.0,2019-12,1,33.3,49.0,139.538655,-28.064632,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
Lyondell_Chemical_Nederland_Ltd.,0,0.0,,1,54.0,2019-12,1,24.4,49.0,4.252926,51.882097,,0.0,False,-2.0,-2.0,84.3,Low likelihood. GFM negative 0% HEFAS negative 84km web: no specific 2019 flood news found
MARATHON_ELECTRIC-REGAL_BELOIT_CORP,1,20.0,2019-01_2019-02_2019-03_2019-04_2019-06_2019-10_2019-11_2019-12,1,8.0,2019-12,1,41.6,100.0,-89.860524,35.928441,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 20% HEFAS negative ?km web: no specific 2019 flood news found
MARATHON_PETROLEUM_CO_-_FLOREFFE_PA_ASPHALT_TERMINAL,0,0.0,,1,88.0,2019-12,1,4.7,49.0,-79.915164,40.258386,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MARATHON_PETROLEUM_CO_-_KNOXVILLE_TN_ASP_TERMINAL,0,0.0,,1,85.0,2019-12,1,7.2,49.0,-83.909052,35.959592,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MARATHON_PETROLEUM_CO_-_LOUISVILLE_CANE_RUN_TERMINAL,0,0.0,,1,63.0,2019-12,1,11.3,49.0,-85.90213,38.130015,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MARATHON_PETROLEUM_CO_-_NASHVILLE_TN_ASP_TERMINAL,0,0.0,,1,77.0,2019-12,1,8.6,49.0,-86.808606,36.203736,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MARATHON_PETROLEUM_CO_-_WELLSVILLE_OH_ASP_TERMINAL,0,0.0,,1,83.0,2019-12,1,6.3,49.0,-80.661847,40.593048,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MARATHON_PETROLEUM_CO_LP,0,0.0,,1,35.0,2019-12,1,19.0,49.0,-90.593548,30.06133,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MARKHAM_GAS_PROCESSING_PLANT,1,1.0,2019-06_2019-08,1,20.0,2019-12,1,24.9,88.0,-96.057719,29.018003,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
MARTIN_MARIETTA_BRIGHTON_READY_MIX,1,7.0,2019-10,1,25.0,2019-12,1,28.6,100.0,-104.818462,40.014081,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 7% HEFAS negative ?km web: no specific 2019 flood news found
MARTIN_MARIETTA_GREELEY_35TH_AVE,1,1.0,2019-07,1,31.0,2019-12,1,23.4,49.0,-104.734891,40.448526,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
MASCO_BATH,0,0.0,2019-02_2019-04,1,24.0,2019-12,1,34.1,88.0,-121.754944,42.171016,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MASTERBRAND_CABINETS_INC-GRANTS_PASS_OPERATIONS,0,0.0,,1,74.0,2019-12,1,13.8,49.0,-123.319739,42.433002,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MASTER_HALCO_0,1,3.0,2019-02_2019-03_2019-04_2019-05_2019-06_2019-07_2019-10_2019-11_2019-12,1,24.0,2019-12,1,31.2,100.0,-90.195782,35.106318,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 3% HEFAS negative ?km web: no specific 2019 flood news found
MASTER_HALCO_1,1,3.0,2019-02_2019-03_2019-04_2019-05_2019-06_2019-07_2019-10_2019-11_2019-12,1,24.0,2019-12,1,31.2,100.0,-90.195782,35.106318,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 3% HEFAS negative ?km web: no specific 2019 flood news found
MATERIALS_PACKAGING_CORP_0,0,0.0,,1,41.0,2019-12,1,21.0,49.0,-96.495941,41.460005,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MATERIALS_PACKAGING_CORP_1,0,0.0,,1,40.0,2019-12,1,21.1,49.0,-96.497354,41.460919,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MATTHEWS_INTERNATIONAL_CORP,0,0.0,,1,83.0,2019-12,1,4.6,49.0,-79.868642,40.488158,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MAVERICK_TUBE_CORP_0,1,31.0,2019-01_2019-02_2019-03_2019-04_2019-07_2019-09_2019-10_2019-11_2019-12,1,13.0,2019-12,1,49.3,100.0,-89.758373,35.934267,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 31% HEFAS negative ?km web: no specific 2019 flood news found
MAVERICK_TUBE_CORP_1,1,31.0,2019-01_2019-02_2019-03_2019-04_2019-07_2019-09_2019-10_2019-11_2019-12,1,13.0,2019-12,1,49.3,100.0,-89.758373,35.934267,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 31% HEFAS negative ?km web: no specific 2019 flood news found
MCCONWAY_TORLEY_LLC_PLT_1801,0,0.0,,1,85.0,2019-12,1,4.4,49.0,-79.961344,40.478364,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MCDERMOTT_INC,0,0.0,,1,74.0,2019-12,1,16.5,49.0,-91.100031,29.650477,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MCNEILUS_TRUCK_MANUFACTURING_INC,0,0.0,,1,61.0,2019-12,1,15.1,49.0,-111.988314,33.41488,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MDU_CORVALLIS_ASPHALT,1,2.0,2019-04,1,4.0,2019-12,1,28.3,96.0,-123.24145,44.563268,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 2% HEFAS negative ?km web: no specific 2019 flood news found
MDU_RESOURCES_EUGENE_CONCRETE,0,0.0,2019-03_2019-04_2019-05,1,65.0,2019-12,1,21.9,86.0,-123.10825,44.099169,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MDU_RESOURCES_KLAMATH_FALLS_CONCRETE,1,1.0,2019-02_2019-04_2019-12,1,28.0,2019-12,1,29.0,88.0,-121.770949,42.181818,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
MDU_RESOURCES_KNIFE_RIVER_SUNDIAL_ASPHALT,0,0.0,,1,44.0,2019-12,1,17.8,49.0,-122.408769,45.563388,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MERCER_GENERATING_STATION,1,2.0,2019-02_2019-03_2019-04_2019-05_2019-08_2019-09_2019-10_2019-11_2019-12,1,63.0,2019-12,1,16.2,100.0,-74.733892,40.178874,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 2% HEFAS negative ?km web: no specific 2019 flood news found
METAL_IMPROVEMENT_CO,0,0.0,,1,64.0,2019-12,1,12.8,49.0,-74.918844,40.080704,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MGPI_of_Indiana._LLC,1,4.0,2019-01_2019-02_2019-03_2019-04_2019-05_2019-06_2019-12,1,63.0,2019-12,1,17.0,100.0,-84.861379,39.099968,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 4% HEFAS negative ?km web: no specific 2019 flood news found
MICHELIN_ESPA_A_PORTUGAL_S.A.,1,2.0,2019-01_2019-02_2019-04_2019-05,1,57.0,2019-12,1,19.5,100.0,-4.712519,41.676685,,4.0,True,-1.3203703703703702,5.0,2.4,High likelihood. GFM positive 2% HEFAS positive 2km web: no specific 2019 flood news found
MIDAMERICAN_ENERGY-RIVERSIDE_GENERATING_STATION,0,0.0,,1,42.0,2019-12,1,11.4,49.0,-90.447777,41.540385,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
MIDAMERICAN_ENERGY_CO_GEORGE_NEAL_NORTH,1,1.0,2019-01_2019-06_2019-07_2019-08_2019-09_2019-10_2019-11,1,23.0,2019-12,1,24.4,100.0,-96.367841,42.327436,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
MIDWEST_METAL_COATINGS,1,5.0,2019-03_2019-04_2019-05_2019-06_2019-07_2019-08_2019-09_2019-11_2019-12,1,38.0,2019-12,1,25.6,100.0,-90.143998,38.72743,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 5% HEFAS negative ?km web: no specific 2019 flood news found
MIRAMICHI_MARINE_TERMINAL,1,3.0,2019-03_2019-04,1,70.0,2019-12,1,15.2,99.0,-65.485725,47.018744,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 3% HEFAS negative ?km web: no specific 2019 flood news found
