facility,flood_present,flood_pct,flood_months,exclusion_present,exclusion_pct,exclusion_suffix,likelihood_present,likelihood_mean,likelihood_max,lon,lat,HEFAS_months,HEFAS_flood_days_any,HEFAS_any_flood_any,HEFAS_level_mean,HEFAS_level_max,HEFAS_min_dist_km,AI observation
MARATHON_ELECTRIC-REGAL_BELOIT_CORP,1,13.0,2021-06,1,11.0,2021-12,1,34.0,100.0,-89.860524,35.928441,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 13% HEFAS negative ?km web: no specific flood news found for this year
MARATHON_PETROLEUM_CO_-_FLOREFFE_PA_ASPHALT_TERMINAL,0,0.0,,1,69.0,2021-12,1,7.0,49.0,-79.915164,40.258386,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MARATHON_PETROLEUM_CO_-_KNOXVILLE_TN_ASP_TERMINAL,0,0.0,,1,79.0,2021-12,1,9.4,49.0,-83.909035,35.95968,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MARATHON_PETROLEUM_CO_-_LOUISVILLE_CANE_RUN_TERMINAL,0,0.0,,1,41.0,2021-12,1,11.3,49.0,-85.902146,38.129926,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MARATHON_PETROLEUM_CO_-_NASHVILLE_TN_ASP_TERMINAL,0,0.0,,1,72.0,2021-12,1,9.0,49.0,-86.808592,36.203825,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MARATHON_PETROLEUM_CO_-_WELLSVILLE_OH_ASP_TERMINAL,0,0.0,,1,55.0,2021-12,1,8.6,49.0,-80.661937,40.593155,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MARATHON_PETROLEUM_CO_LP,0,0.0,,1,46.0,2021-12,1,14.3,49.0,-90.593548,30.06133,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MARKHAM_GAS_PROCESSING_PLANT,0,0.0,,1,25.0,2021-12,1,24.2,49.0,-96.057719,29.018003,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MARTIN_MARIETTA_BRIGHTON_READY_MIX,0,0.0,,1,28.0,2021-12,1,17.3,49.0,-104.818336,40.014,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MARTIN_MARIETTA_GREELEY_35TH_AVE,0,0.0,,1,15.0,2021-12,1,17.7,49.0,-104.734764,40.448445,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MASCO_BATH,0,0.0,,1,18.0,2021-12,1,36.4,49.0,-121.754908,42.170932,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MASTERBRAND_CABINETS_INC-GRANTS_PASS_OPERATIONS,0,0.0,,1,64.0,2021-12,1,16.1,49.0,-123.319739,42.433002,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MASTER_HALCO_0,0,0.0,,1,9.0,2021-12,1,32.4,49.0,-90.195782,35.106318,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MASTER_HALCO_1,0,0.0,,1,9.0,2021-12,1,32.4,49.0,-90.195782,35.106318,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MATERIALS_PACKAGING_CORP_0,0,0.0,,1,54.0,2021-12,1,19.8,49.0,-96.495941,41.460005,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MATERIALS_PACKAGING_CORP_1,0,0.0,,1,60.0,2021-12,1,19.1,49.0,-96.497353,41.461009,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MATTHEWS_INTERNATIONAL_CORP,0,0.0,,1,68.0,2021-12,1,5.6,49.0,-79.868617,40.488245,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MAVERICK_TUBE_CORP_0,1,11.0,2021-04,1,24.0,2021-12,1,29.1,64.0,-89.758373,35.934267,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 11% HEFAS negative ?km web: no specific flood news found for this year
MAVERICK_TUBE_CORP_1,1,11.0,2021-04,1,24.0,2021-12,1,29.1,64.0,-89.758373,35.934267,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 11% HEFAS negative ?km web: no specific flood news found for this year
MCCONWAY_TORLEY_LLC_PLT_1801,0,0.0,,1,72.0,2021-12,1,7.4,49.0,-79.961319,40.478451,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MCDERMOTT_INC,0,0.0,,1,65.0,2021-12,1,22.7,49.0,-91.100131,29.650484,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MCNEILUS_TRUCK_MANUFACTURING_INC,0,0.0,,1,42.0,2021-12,1,14.9,49.0,-111.988314,33.41488,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MDU_CORVALLIS_ASPHALT,0,0.0,,1,27.0,2021-12,1,23.6,49.0,-123.24145,44.563268,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MDU_RESOURCES_EUGENE_CONCRETE,0,0.0,,1,73.0,2021-12,1,19.5,49.0,-123.108093,44.099115,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MDU_RESOURCES_KLAMATH_FALLS_CONCRETE,1,6.0,2021-10,1,23.0,2021-12,1,38.2,77.0,-121.770949,42.181818,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 6% HEFAS negative ?km web: no specific flood news found for this year
MDU_RESOURCES_KNIFE_RIVER_SUNDIAL_ASPHALT,0,0.0,,1,34.0,2021-12,1,17.0,49.0,-122.408729,45.563304,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MERCER_GENERATING_STATION,0,0.0,,1,56.0,2021-12,1,18.6,49.0,-74.734003,40.178901,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
METAL_IMPROVEMENT_CO,0,0.0,,1,76.0,2021-12,1,15.2,49.0,-74.918876,40.080619,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MGPI_of_Indiana._LLC,1,5.0,2021-02,1,55.0,2021-12,1,19.0,86.0,-84.861379,39.099968,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 5% HEFAS negative ?km web: no specific flood news found for this year
MICHELIN_ESPA_A_PORTUGAL_S.A.,0,0.0,,1,63.0,2021-12,1,15.9,49.0,-4.712519,41.676685,,0.0,False,-1.3333333333333333,0.0,2.4,Low likelihood. GFM negative 0% HEFAS negative 2km web: no specific flood news found for this year
MIDAMERICAN_ENERGY-RIVERSIDE_GENERATING_STATION,0,0.0,,1,31.0,2021-12,1,14.1,49.0,-90.447777,41.540385,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MIDAMERICAN_ENERGY_CO_GEORGE_NEAL_NORTH,0,0.0,,1,16.0,2021-12,1,24.4,49.0,-96.367841,42.327436,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MIDWEST_METAL_COATINGS,0,0.0,,1,39.0,2021-12,1,21.1,49.0,-90.143895,38.727332,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MIRAMICHI_MARINE_TERMINAL,0,0.0,,1,69.0,2021-12,1,8.0,49.0,-65.485672,47.018824,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MISSISSIPPI_POWER_CO_-_PLANT_DANIEL,0,0.0,,1,53.0,2021-12,1,14.0,49.0,-88.556278,30.530361,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MITCHELL_STEAM_ELECTRIC_GENERATING_PLANT,0,0.0,,1,79.0,2021-12,1,11.2,49.0,-84.134525,31.444496,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MITSUE_11-15,0,0.0,,1,19.0,2021-12,1,28.5,49.0,-114.373869,54.887262,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MITSUE_7-28-71-2W5_CS_06-14,0,0.0,,1,76.0,2021-12,1,20.0,47.0,-114.200308,55.232584,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MM_Frohnleiten_GmbH,0,0.0,,1,70.0,2021-12,1,12.7,49.0,15.328067,47.278102,,0.0,False,0.0,0.0,15.1,Low likelihood. GFM negative 0% HEFAS negative 15km web: no specific flood news found for this year
MODINE_MANUFACTURING_CO,0,0.0,,1,73.0,2021-12,1,10.1,49.0,-84.104488,36.101903,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt.Algy__302_CH_termel__k_t,1,6.0,2021-05,1,19.0,2021-12,1,37.0,89.0,20.181004,46.300672,,0.0,False,-0.3333333333333333,0.0,23.8,Medium likelihood. GFM positive 6% HEFAS negative 24km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._-_Endr_d-60_sz_nhidrog_n_termel__k_t_telephelye,1,31.0,2021-05,0,0.0,2021-12,1,50.2,100.0,20.658044,46.978963,,12.0,True,-0.2918586789554531,2.0,10.5,High likelihood. GFM positive 31% HEFAS positive 10km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._0,1,67.0,2021-04_2021-05,1,1.0,2021-12,1,59.6,93.0,20.060871,46.247387,,0.0,False,0.0,0.0,22.1,Medium likelihood. GFM positive 67% HEFAS negative 22km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._1,1,31.0,2021-05,1,5.0,2021-12,1,44.2,86.0,20.988735,46.287813,,0.0,False,-0.3333333333333333,0.0,29.2,Medium likelihood. GFM positive 31% HEFAS negative 29km web: No major 2020-2023 Danube/Tisza flood headlines; possible overflag/local ponding.
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._10,1,14.0,2021-05,1,1.0,2021-12,1,46.4,98.0,20.23178,46.297801,,0.0,False,-0.3333333333333333,0.0,20.2,Medium likelihood. GFM positive 14% HEFAS negative 20km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._11,1,1.0,2021-05,1,32.0,2021-12,1,29.0,89.0,20.190814,46.306697,,0.0,False,-0.3333333333333333,0.0,23.4,Medium likelihood. GFM positive 1% HEFAS negative 23km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._12,1,8.0,2021-05,1,13.0,2021-12,1,39.0,86.0,20.176231,46.303922,,0.0,False,-0.3333333333333333,0.0,24.2,Medium likelihood. GFM positive 8% HEFAS negative 24km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._13,1,7.0,2021-05,1,14.0,2021-12,1,40.1,87.0,20.173084,46.315155,,0.0,False,-0.3333333333333333,0.0,25.1,Medium likelihood. GFM positive 7% HEFAS negative 25km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._14,1,1.0,2021-05,1,19.0,2021-12,1,35.7,69.0,20.173949,46.301409,,0.0,False,-0.3333333333333333,0.0,24.3,Medium likelihood. GFM positive 1% HEFAS negative 24km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._15,1,25.0,2021-04_2021-05,1,12.0,2021-12,1,47.6,94.0,20.091624,46.236185,,0.0,False,0.0,0.0,20.8,Medium likelihood. GFM positive 25% HEFAS negative 21km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._16,1,1.0,2021-04_2021-05_2021-06,1,1.0,2021-12,1,35.3,80.0,20.257614,46.257021,,0.0,False,-0.3333333333333333,0.0,16.4,Medium likelihood. GFM positive 1% HEFAS negative 16km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._17,1,5.0,2021-05,1,19.0,2021-12,1,35.6,86.0,20.182181,46.302335,,0.0,False,-0.3333333333333333,0.0,23.8,Medium likelihood. GFM positive 5% HEFAS negative 24km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._18,1,29.0,2021-04_2021-05,1,27.0,2021-12,1,42.6,99.0,20.217502,46.27262,,0.0,False,-0.3333333333333333,0.0,19.9,Medium likelihood. GFM positive 29% HEFAS negative 20km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._19,1,34.0,2021-05,1,24.0,2021-12,1,45.6,100.0,20.224066,46.278707,,0.0,False,-0.3333333333333333,0.0,19.7,Medium likelihood. GFM positive 34% HEFAS negative 20km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._2,1,21.0,2021-05,1,11.0,2021-12,1,43.5,85.0,20.195459,46.316048,,0.0,False,-0.3333333333333333,0.0,23.6,Medium likelihood. GFM positive 21% HEFAS negative 24km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._20,1,2.0,2021-04_2021-05,0,0.0,2021-12,1,39.8,99.0,20.285672,46.215323,,0.0,False,-0.3333333333333333,0.0,13.2,Medium likelihood. GFM positive 2% HEFAS negative 13km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._21,1,58.0,2021-04_2021-05_2021-06,1,1.0,2021-12,1,46.9,94.0,20.071821,46.235995,,0.0,False,0.0,0.0,20.8,Medium likelihood. GFM positive 58% HEFAS negative 21km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._22,1,36.0,2021-05,1,20.0,2021-12,1,47.0,100.0,20.222321,46.277745,,0.0,False,-0.3333333333333333,0.0,19.8,Medium likelihood. GFM positive 36% HEFAS negative 20km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._23,0,0.0,,1,28.0,2021-12,1,36.5,49.0,20.228608,46.265901,,0.0,False,-0.3333333333333333,0.0,18.8,Low likelihood. GFM negative 0% HEFAS negative 19km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._24,1,41.0,2021-05,1,18.0,2021-12,1,51.0,100.0,20.229203,46.284833,,0.0,False,-0.3333333333333333,0.0,19.7,Medium likelihood. GFM positive 41% HEFAS negative 20km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._25,1,40.0,2021-05_2021-06,1,2.0,2021-12,1,54.2,100.0,20.216827,46.280251,,0.0,False,-0.3333333333333333,0.0,20.3,Medium likelihood. GFM positive 40% HEFAS negative 20km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._26,1,5.0,2021-04_2021-05,1,29.0,2021-12,1,35.1,89.0,20.235315,46.271812,,0.0,False,-0.3333333333333333,0.0,18.6,Medium likelihood. GFM positive 5% HEFAS negative 19km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._27,1,25.0,2021-04_2021-05,1,12.0,2021-12,1,44.5,96.0,20.245924,46.231845,,0.0,False,-0.3333333333333333,0.0,16.5,Medium likelihood. GFM positive 25% HEFAS negative 16km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._28,1,1.0,2021-05,1,8.0,2021-12,1,39.0,82.0,20.268426,46.219401,,0.0,False,-0.3333333333333333,0.0,14.6,Medium likelihood. GFM positive 1% HEFAS negative 15km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._29,1,28.0,2021-04_2021-05_2021-06,1,2.0,2021-12,1,51.6,99.0,20.210461,46.284076,,0.0,False,-0.3333333333333333,0.0,20.9,Medium likelihood. GFM positive 28% HEFAS negative 21km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._3,1,37.0,2021-04_2021-05,0,0.0,2021-12,1,47.3,96.0,20.46505,46.293478,,0.0,False,-0.3333333333333333,0.0,10.1,Medium likelihood. GFM positive 37% HEFAS negative 10km web: No major 2020-2023 Danube/Tisza flood headlines; possible overflag/local ponding.
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._30,1,8.0,2021-04_2021-05,1,36.0,2021-12,1,36.8,96.0,20.236557,46.236106,,0.0,False,-0.3333333333333333,0.0,17.3,Medium likelihood. GFM positive 8% HEFAS negative 17km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._31,1,21.0,2021-05,1,15.0,2021-12,1,41.3,89.0,20.179689,46.311701,,0.0,False,-0.3333333333333333,0.0,24.4,Medium likelihood. GFM positive 21% HEFAS negative 24km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._32,0,0.0,,1,39.0,2021-12,1,29.2,49.0,20.257113,46.243947,,0.0,False,-0.3333333333333333,0.0,16.0,Low likelihood. GFM negative 0% HEFAS negative 16km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._33,1,41.0,2021-04_2021-05,1,5.0,2021-12,1,50.6,100.0,20.214473,46.307722,,0.0,False,-0.3333333333333333,0.0,21.9,Medium likelihood. GFM positive 41% HEFAS negative 22km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._34,1,1.0,2021-05,1,61.0,2021-12,1,25.8,82.0,20.235058,46.313676,,0.0,False,-0.3333333333333333,0.0,21.0,Medium likelihood. GFM positive 1% HEFAS negative 21km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._35,1,26.0,2021-04_2021-05,0,0.0,2021-12,1,48.7,96.0,21.058426,46.246196,,18.0,True,-0.2994196961938897,2.0,22.3,High likelihood. GFM positive 26% HEFAS positive 22km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._36,1,15.0,2021-04_2021-05,1,1.0,2021-12,1,46.6,99.0,21.059825,46.262978,,18.0,True,-0.2994196961938897,2.0,23.1,High likelihood. GFM positive 15% HEFAS positive 23km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._37,1,18.0,2021-04_2021-05,1,20.0,2021-12,1,38.1,89.0,20.18892,46.298795,,0.0,False,-0.3333333333333333,0.0,23.1,Medium likelihood. GFM positive 18% HEFAS negative 23km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._38,1,5.0,2021-05,1,3.0,2021-12,1,39.3,78.0,20.65047,46.970175,,12.0,True,-0.6430491551459293,2.0,9.4,High likelihood. GFM positive 5% HEFAS positive 9km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._39,1,70.0,2021-04_2021-05,0,0.0,2021-12,1,68.4,100.0,20.343644,46.971329,,0.0,False,-1.0,-1.0,14.7,Medium likelihood. GFM positive 70% HEFAS negative 15km web: No major 2020-2023 Danube/Tisza flood headlines; possible overflag/local ponding.
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._4,1,60.0,2021-04_2021-05,0,0.0,2021-12,1,60.5,100.0,20.441088,46.314378,,0.0,False,-0.3333333333333333,0.0,12.5,Medium likelihood. GFM positive 60% HEFAS negative 12km web: No major 2020-2023 Danube/Tisza flood headlines; possible overflag/local ponding.
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._40,1,41.0,2021-04_2021-05,1,2.0,2021-12,1,59.3,100.0,20.241902,46.266642,,0.0,False,-0.3333333333333333,0.0,17.9,Medium likelihood. GFM positive 41% HEFAS negative 18km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._41,1,7.0,2021-05,1,22.0,2021-12,1,34.3,70.0,20.19302,46.308487,,0.0,False,-0.3333333333333333,0.0,23.4,Medium likelihood. GFM positive 7% HEFAS negative 23km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._42,1,31.0,2021-05,0,0.0,2021-12,1,50.2,100.0,20.658044,46.978963,,12.0,True,-0.2918586789554531,2.0,10.5,High likelihood. GFM positive 31% HEFAS positive 10km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._5,1,13.0,2021-04_2021-05,1,3.0,2021-12,1,47.7,100.0,20.231703,46.257006,,0.0,False,-0.3333333333333333,0.0,18.3,Medium likelihood. GFM positive 13% HEFAS negative 18km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._6,1,57.0,2021-04_2021-05,1,1.0,2021-12,1,55.2,92.0,20.424322,46.293826,,0.0,False,-0.3333333333333333,0.0,10.4,Medium likelihood. GFM positive 57% HEFAS negative 10km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._7,1,57.0,2021-04_2021-05,1,1.0,2021-12,1,55.2,92.0,20.424322,46.293826,,0.0,False,-0.3333333333333333,0.0,10.4,Medium likelihood. GFM positive 57% HEFAS negative 10km web: No major 2020-2023 Danube/Tisza flood headlines; possible overflag/local ponding.
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._8,1,12.0,2021-05,1,19.0,2021-12,1,38.4,89.0,20.183815,46.31383,,0.0,False,-0.3333333333333333,0.0,24.3,Medium likelihood. GFM positive 12% HEFAS negative 24km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._9,0,0.0,,1,16.0,2021-12,1,34.8,49.0,20.254609,46.24638,,0.0,False,-0.3333333333333333,0.0,16.2,Low likelihood. GFM negative 0% HEFAS negative 16km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._Algy_-1009H_CH_termel__k_t,1,10.0,2021-05,1,11.0,2021-12,1,39.4,99.0,20.181522,46.297088,,0.0,False,-0.3333333333333333,0.0,23.5,Medium likelihood. GFM positive 10% HEFAS negative 24km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._Algy_-1011H_CH_termel__k_t,1,22.0,2021-04_2021-05,1,10.0,2021-12,1,47.2,100.0,20.124803,46.182737,,0.0,False,0.0,0.0,15.1,Medium likelihood. GFM positive 22% HEFAS negative 15km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._Algy_-192_CH_termel__k_t,1,29.0,2021-05,1,7.0,2021-12,1,47.9,100.0,20.183993,46.293395,,0.0,False,-0.3333333333333333,0.0,23.2,Medium likelihood. GFM positive 29% HEFAS negative 23km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._Algy_-550_CH_termel__k_t,1,7.0,2021-05,1,19.0,2021-12,1,36.7,89.0,20.181897,46.300884,,0.0,False,-0.3333333333333333,0.0,23.7,Medium likelihood. GFM positive 7% HEFAS negative 24km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._Algy_-_11_CH_termel__k_t,1,2.0,2021-05,1,3.0,2021-12,1,35.7,86.0,20.273069,46.273053,,0.0,False,-0.3333333333333333,0.0,16.1,Medium likelihood. GFM positive 2% HEFAS negative 16km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._Batt-K-151_CH_termel__k_t,1,1.0,2021-05,1,14.0,2021-12,1,38.0,100.0,21.079184,46.268912,,18.0,True,-0.2994196961938897,2.0,22.2,High likelihood. GFM positive 1% HEFAS positive 22km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._Ferencsz_ll_s-66_F-66_CH_termel__k_t,0,0.0,2021-05_2021-06,1,1.0,2021-12,1,38.2,70.0,20.329301,46.170377,,0.0,False,-0.3333333333333333,0.0,10.4,Low likelihood. GFM negative 0% HEFAS negative 10km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Nyrt._H_dmez_v_s_rhely-1_CH_kutat_f_r_s,1,27.0,2021-05,1,31.0,2021-12,1,42.7,100.0,20.222058,46.401192,,0.0,False,-0.3333333333333333,0.0,28.4,Medium likelihood. GFM positive 27% HEFAS negative 28km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Rt.-_KTD_GY_ll.,1,64.0,2021-04_2021-05_2021-08,0,0.0,2021-12,1,58.5,100.0,20.504537,46.272634,,0.0,False,-0.3333333333333333,0.0,8.7,Medium likelihood. GFM positive 64% HEFAS negative 9km web: No major 2020-2023 Danube/Tisza flood headlines; possible overflag/local ponding.
MOL_Magyar_Olaj-_s_G_zipari_Rt._0,1,23.0,2021-04_2021-05,0,0.0,2021-12,1,40.5,96.0,20.460135,46.293314,,0.0,False,-0.3333333333333333,0.0,10.1,Medium likelihood. GFM positive 23% HEFAS negative 10km web: No major 2020-2023 Danube/Tisza flood headlines; possible overflag/local ponding.
MOL_Magyar_Olaj-_s_G_zipari_Rt._1,1,15.0,2021-04_2021-05,1,8.0,2021-12,1,45.6,97.0,20.201674,46.276468,,0.0,False,-0.3333333333333333,0.0,21.2,Medium likelihood. GFM positive 15% HEFAS negative 21km web: no specific flood news found for this year
MOL_Magyar_Olaj-_s_G_zipari_Rt._SZT2_gy_jt__llom_s,1,41.0,2021-05,1,9.0,2021-12,1,54.0,100.0,20.187265,46.28937,,0.0,False,-0.3333333333333333,0.0,22.8,Medium likelihood. GFM positive 41% HEFAS negative 23km web: no specific flood news found for this year
MOL_Nyrt.,0,0.0,,1,2.0,2021-12,1,35.2,49.0,20.718347,47.51497,,234.0,True,0.527615634067247,4.0,14.0,Medium likelihood. GFM negative 0% HEFAS positive 14km web: No major 2020-2023 Danube/Tisza flood headlines; possible overflag/local ponding.
MOSAIC_FERTILIZER_LLC_UNCLE_SAM_PLANT,0,0.0,,1,26.0,2021-12,1,17.5,49.0,-90.76899,30.019601,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MOSAIC_PHOSPHATES_CO_FAUSTINA_PLANT,0,0.0,,1,50.0,2021-12,1,18.9,49.0,-90.91475,30.084994,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MPC_ALASKA_TERMINAL_CO_LLC-_NORTH_POLE,0,0.0,,1,34.0,2021-12,1,24.0,49.0,-147.348414,64.737267,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MPLX_TERMINALS_LLC_-_BAY_CITY_MI_TERMINAL,0,0.0,,1,46.0,2021-12,1,19.8,49.0,-83.865503,43.618565,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
MPLX_TERMINALS_LLC_-_CHARLESTON_WV_TERMINAL,0,0.0,,1,84.0,2021-12,1,5.5,49.0,-81.644718,38.350258,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
